       1   2.490580249998E-01  6.228701562484E-02  1.564129329697E-02  3.943700251973E-03  6.204176062457E-02  1.558161945312E-02  6.180653312455E-02  1.552576264060E-02
       2   2.480835999996E-01  6.205365499971E-02  1.564757968756E-02  3.977144684394E-03  6.181649874950E-02  1.559026096875E-02  6.157399437449E-02  1.552959782810E-02
       3   2.471491249997E-01  6.183546437471E-02  1.565698367190E-02  4.010874119939E-03  6.159127624952E-02  1.559499131249E-02  6.135023999951E-02  1.553334090623E-02
       4   2.461894499998E-01  6.160188249974E-02  1.565884696876E-02  4.041605664078E-03  6.135919562456E-02  1.559586382811E-02  6.112000312454E-02  1.553358632810E-02
       5   2.452429499998E-01  6.137021874978E-02  1.565878828124E-02  4.070828389858E-03  6.112955562460E-02  1.559524742185E-02  6.089499499958E-02  1.553387106247E-02
       6   2.443118749999E-01  6.114220687481E-02  1.565767948436E-02  4.098891479309E-03  6.090594624963E-02  1.559496049997E-02  6.066741062462E-02  1.552999064060E-02
       7   2.434030249999E-01  6.092116937484E-02  1.565711417185E-02  4.126551738682E-03  6.068130749967E-02  1.559100440622E-02  6.044794499965E-02  1.552713918747E-02
       8   2.424881999999E-01  6.069273749987E-02  1.565132878122E-02  4.151642428134E-03  6.045779749970E-02  1.558618953122E-02  6.022103999968E-02  1.552008718747E-02
       9   2.415978749999E-01  6.047223187490E-02  1.564623501559E-02  4.176215274617E-03  6.023424749973E-02  1.557904340621E-02  5.999656437470E-02  1.551017385934E-02
      10   2.406955000000E-01  6.024528624992E-02  1.563790609371E-02  4.199483952350E-03  6.000589124975E-02  1.556763524996E-02  5.976593624973E-02  1.549838603121E-02
      11   2.397978000000E-01  6.001445624994E-02  1.562450437496E-02  4.219528422662E-03  5.977312562478E-02  1.555408379684E-02  5.952733624975E-02  1.547908231246E-02
      12   2.388842500000E-01  5.977903999996E-02  1.561054712496E-02  4.240132648443E-03  5.953178687480E-02  1.553429910933E-02  5.928499062476E-02  1.545802660934E-02
      13   2.379615750000E-01  5.953082062498E-02  1.558745245308E-02  4.255913951958E-03  5.928311874981E-02  1.551018124996E-02  5.904301624978E-02  1.543582209371E-02
      14   2.370394000000E-01  5.928139749999E-02  1.556260862496E-02  4.270629817191E-03  5.903977624983E-02  1.548705149996E-02  5.880226187480E-02  1.541380089059E-02
      15   2.361492250000E-01  5.904254062500E-02  1.553971332808E-02  4.285443078519E-03  5.880400749985E-02  1.546547812496E-02  5.857131999981E-02  1.539259518746E-02
      16   2.352683250000E-01  5.880963937502E-02  1.551864960933E-02  4.300672913675E-03  5.857552187486E-02  1.544466964058E-02  5.833357312482E-02  1.536605801558E-02
      17   2.344172000000E-01  5.858431875003E-02  1.549747737496E-02  4.314873892971E-03  5.834105374988E-02  1.541772134371E-02  5.810449562484E-02  1.534034373434E-02
      18   2.335309250000E-01  5.833992937504E-02  1.546722326558E-02  4.325113327737E-03  5.810243187489E-02  1.538891210933E-02  5.787020874985E-02  1.531349546871E-02
      19   2.326738500000E-01  5.810582250005E-02  1.543864509371E-02  4.335012989064E-03  5.787248499990E-02  1.536223878121E-02  5.763280062486E-02  1.528190392183E-02
      20   2.318349750000E-01  5.787864062506E-02  1.541240357808E-02  4.345941436330E-03  5.763803124991E-02  1.533117337496E-02  5.740091437487E-02  1.525154279683E-02
      21   2.309685750000E-01  5.763645437506E-02  1.537862357808E-02  4.353322676174E-03  5.739798437492E-02  1.529786742183E-02  5.716004562488E-02  1.521727729683E-02
      22   2.301128750000E-01  5.739739312507E-02  1.534505417183E-02  4.360573555079E-03  5.715798374993E-02  1.526328571871E-02  5.691956187489E-02  1.518025023433E-02
      23   2.292547500000E-01  5.715607125008E-02  1.530972618746E-02  4.366910196095E-03  5.691660624994E-02  1.522574284371E-02  5.668667062490E-02  1.514711539058E-02
      24   2.284064000000E-01  5.691298250009E-02  1.527047721871E-02  4.370497746876E-03  5.668178562495E-02  1.519083360933E-02  5.644325874991E-02  1.510665778121E-02
