       1   2.969784000046E-01  9.267755999963E-02  3.019541999979E-02  1.020719400005E-02  9.153759000027E-02  3.074806899981E-02  9.031598000029E-02  3.111451399983E-02
       2   2.937136000041E-01  9.481459999976E-02  3.304022799984E-02  1.226202440010E-02  9.342618000039E-02  3.329559199985E-02  9.198467000038E-02  3.338836699986E-02
       3   2.901722000038E-01  9.636827999981E-02  3.544840399989E-02  1.414866960012E-02  9.476548000040E-02  3.541862599990E-02  9.308115000039E-02  3.522481299989E-02
       4   2.864193000035E-01  9.742540999981E-02  3.743843099992E-02  1.582048250012E-02  9.559040000037E-02  3.711748799992E-02  9.380706000036E-02  3.675380199991E-02
       5   2.822933000032E-01  9.794166999980E-02  3.898624699993E-02  1.723058350010E-02  9.601985000034E-02  3.849917299994E-02  9.404903000034E-02  3.787495899992E-02
       6   2.781585000030E-01  9.820448999979E-02  4.027693499994E-02  1.847571090009E-02  9.609619000030E-02  3.952244499995E-02  9.405131000031E-02  3.875353299992E-02
       7   2.737678000028E-01  9.801031999978E-02  4.114775199994E-02  1.941915800008E-02  9.583908000028E-02  4.025381599995E-02  9.371472000029E-02  3.932735999992E-02
       8   2.693798000026E-01  9.761551999978E-02  4.179283999994E-02  2.018942840008E-02  9.537152000026E-02  4.074613799995E-02  9.317493000028E-02  3.969906699992E-02
       9   2.649971000025E-01  9.700322999978E-02  4.218976699994E-02  2.075504190007E-02  9.469753000024E-02  4.102810899995E-02  9.245292000026E-02  3.989163599992E-02
      10   2.605119000023E-01  9.619108999979E-02  4.238651699993E-02  2.116312970007E-02  9.384093000023E-02  4.113648699994E-02  9.156851000025E-02  3.991167699992E-02
      11   2.559978000021E-01  9.522381999979E-02  4.242942599993E-02  2.145373420007E-02  9.284707000022E-02  4.109375899994E-02  9.057340000024E-02  3.982799399991E-02
      12   2.515082000020E-01  9.413465999981E-02  4.231931599993E-02  2.161285260007E-02  9.176695000021E-02  4.094705899994E-02  8.953497000024E-02  3.969302899991E-02
      13   2.470561000019E-01  9.299356999982E-02  4.212826299992E-02  2.168910410007E-02  9.066745000020E-02  4.076958099993E-02  8.843045000023E-02  3.946006699991E-02
      14   2.427151000018E-01  9.186098999984E-02  4.192539699992E-02  2.176284870006E-02  8.952903000021E-02  4.050876099993E-02  8.727123000023E-02  3.915210299991E-02
      15   2.384249000017E-01  9.064610999985E-02  4.161025099992E-02  2.172680790006E-02  8.830318000021E-02  4.015416399993E-02  8.606054000022E-02  3.878673799991E-02
      16   2.341443000016E-01  8.934818999986E-02  4.120889099992E-02  2.162356830006E-02  8.702436000020E-02  3.974697199992E-02  8.477681000022E-02  3.833608499991E-02
      17   2.298985000016E-01  8.801046999988E-02  4.076331699992E-02  2.148574150006E-02  8.567753000020E-02  3.925238099992E-02  8.345849000022E-02  3.785741899991E-02
      18   2.256755000015E-01  8.660408999989E-02  4.021927099992E-02  2.125173930006E-02  8.430984000020E-02  3.873404999992E-02  8.210059000022E-02  3.732132699991E-02
      19   2.215179000014E-01  8.521438999991E-02  3.968528699992E-02  2.102991830006E-02  8.293553000021E-02  3.818683499992E-02  8.075023000022E-02  3.678093699991E-02
      20   2.174297000014E-01  8.379268999993E-02  3.910225099991E-02  2.076641930005E-02  8.153714000021E-02  3.760909599991E-02  7.938775000022E-02  3.621758699991E-02
      21   2.133443000013E-01  8.235338999995E-02  3.849458899991E-02  2.047065030005E-02  8.013462000021E-02  3.701876999991E-02  7.802087000022E-02  3.565506099991E-02
      22   2.093494000013E-01  8.092781999996E-02  3.788459199991E-02  2.017511940005E-02  7.874585000021E-02  3.643726099991E-02  7.667474000023E-02  3.508376599991E-02
      23   2.053967000012E-01  7.952410999997E-02  3.729105499991E-02  1.989164750005E-02  7.737673000021E-02  3.584275899990E-02  7.531831000022E-02  3.450068699991E-02
      24   2.015363000012E-01  7.812516999999E-02  3.666426499991E-02  1.956107770004E-02  7.600128000021E-02  3.523976399990E-02  7.398095000022E-02  3.391449299991E-02
      25   1.977149000011E-01  7.672445000000E-02  3.604692499991E-02  1.925745890004E-02  7.463541000021E-02  3.463805499990E-02  7.268217000022E-02  3.337493699991E-02
      26   1.939535000011E-01  7.534137000002E-02  3.542752099991E-02  1.893759330004E-02  7.332568000022E-02  3.408548999989E-02  7.139960000023E-02  3.283846199991E-02
      27   1.903271000010E-01  7.404791000003E-02  3.488048299991E-02  1.867816070004E-02  7.205996000022E-02  3.355641799989E-02  7.012320000023E-02  3.228538199991E-02
      28   1.867492000010E-01  7.275856000005E-02  3.433384599991E-02  1.842424840004E-02  7.076211000023E-02  3.298580899989E-02  6.887659000023E-02  3.174187299991E-02
      29   1.831155000010E-01  7.140723000007E-02  3.372802499990E-02  1.811289990004E-02  6.946108000023E-02  3.240709599989E-02  6.759591000023E-02  3.116124299991E-02
      30   1.796065000009E-01  7.009747000008E-02  3.313388499990E-02  1.780628350004E-02  6.817350000023E-02  3.181256599988E-02  6.635883000023E-02  3.062041699991E-02
      31   1.761628000009E-01  6.877958000009E-02  3.251308599990E-02  1.746830180003E-02  6.689996000023E-02  3.124207999988E-02  6.514291000023E-02  3.008791899991E-02
      32   1.727537000008E-01  6.750261000011E-02  3.194202499990E-02  1.718232210003E-02  6.569104000024E-02  3.071753999988E-02  6.393113000023E-02  2.953554899992E-02
      33   1.695174000008E-01  6.631568000012E-02  3.141722399990E-02  1.691987240003E-02  6.450238000024E-02  3.016738999989E-02  6.280743000023E-02  2.904192899992E-02
      34   1.662887000008E-01  6.507379000013E-02  3.082890499990E-02  1.659673510003E-02  6.332433000024E-02  2.963521299989E-02  6.163069000022E-02  2.851039899992E-02
      35   1.631796000007E-01  6.392006000015E-02  3.030198599990E-02  1.631993780003E-02  6.216739000024E-02  2.910350899989E-02  6.048785000022E-02  2.797284699992E-02
      36   1.600275000007E-01  6.270429000016E-02  2.974065899991E-02  1.602785250003E-02  6.097122000023E-02  2.854222199990E-02  5.932121000021E-02  2.742858099993E-02
      37   1.569456000006E-01  6.149598000016E-02  2.916010199991E-02  1.571095380003E-02  5.979549000022E-02  2.798385899990E-02  5.820449000020E-02  2.691803899993E-02
      38   1.539133000006E-01  6.030525000016E-02  2.858936499991E-02  1.540247010003E-02  5.866472000021E-02  2.745979399990E-02  5.706542000019E-02  2.638211799993E-02
      39   1.509996000006E-01  5.919146000015E-02  2.806579799991E-02  1.511413820002E-02  5.754449000020E-02  2.692832899991E-02  5.599293000018E-02  2.589211299993E-02
      40   1.480559000005E-01  5.802539000015E-02  2.750935099991E-02  1.481621390002E-02  5.642697000020E-02  2.641231899991E-02  5.493340000018E-02  2.542279399994E-02
      41   1.451826000005E-01  5.692054000014E-02  2.699248799991E-02  1.453930420002E-02  5.538134000019E-02  2.594468199991E-02  5.385693000017E-02  2.490272699994E-02
      42   1.424581000005E-01  5.588869000014E-02  2.652654099992E-02  1.430506210002E-02  5.431006000018E-02  2.541786599991E-02  5.285373000016E-02  2.444565699994E-02
      43   1.396220000004E-01  5.473882000014E-02  2.594787199992E-02  1.396745140002E-02  5.324099000018E-02  2.492201299992E-02  5.180962000016E-02  2.396598999994E-02
      44   1.369280000004E-01  5.370786000013E-02  2.546979199992E-02  1.371294900001E-02  5.222980000017E-02  2.445280199992E-02  5.082590000015E-02  2.351418599994E-02
      45   1.342767000004E-01  5.268447000013E-02  2.498967899992E-02  1.345459590001E-02  5.123584000016E-02  2.399341599992E-02  4.983207000014E-02  2.304846699995E-02
      46   1.316820000004E-01  5.167858000013E-02  2.451850799992E-02  1.320578260001E-02  5.023315000016E-02  2.352057299992E-02  4.888807000014E-02  2.262651099995E-02
      47   1.290691000003E-01  5.063999000012E-02  2.402168499992E-02  1.293825230001E-02  4.925624000015E-02  2.307601999993E-02  4.794652000013E-02  2.220233799995E-02
      48   1.265711000003E-01  4.968943000012E-02  2.358584299992E-02  1.271320630001E-02  4.834209000014E-02  2.266376899993E-02  4.703846000012E-02  2.178860199995E-02
      49   1.241630000003E-01  4.877096000012E-02  2.316479599993E-02  1.249451960001E-02  4.742811000014E-02  2.223757299993E-02  4.615747000012E-02  2.137914499995E-02
      50   1.217654000003E-01  4.783424000012E-02  2.271939199993E-02  1.225162520001E-02  4.652321000013E-02  2.180998299993E-02  4.526703000011E-02  2.097501899996E-02
      51   1.194489000003E-01  4.693131000011E-02  2.228461499993E-02  1.200917670000E-02  4.563048000013E-02  2.139512199994E-02  4.439903000011E-02  2.056006099996E-02
      52   1.170863000003E-01  4.601243000011E-02  2.186019499993E-02  1.178925230000E-02  4.473412000012E-02  2.096789799994E-02  4.353317000010E-02  2.015472699996E-02
      53   1.148128000002E-01  4.510176000011E-02  2.141261799993E-02  1.154068200000E-02  4.386344000011E-02  2.055140599994E-02  4.270662000009E-02  1.978284999996E-02
      54   1.126133000002E-01  4.424069000010E-02  2.099486299993E-02  1.130576570000E-02  4.304564000011E-02  2.017935199994E-02  4.191532000009E-02  1.942448999996E-02
      55   1.104832000002E-01  4.342626000010E-02  2.062584399993E-02  1.112112660000E-02  4.225627000010E-02  1.982107699995E-02  4.113437000008E-02  1.906735099996E-02
      56   1.084131000002E-01  4.263607000010E-02  2.025831899993E-02  1.092574630000E-02  4.148216000010E-02  1.946310599995E-02  4.035971000008E-02  1.870202099997E-02
      57   1.063756000002E-01  4.185152000010E-02  1.989286599994E-02  1.073169080000E-02  4.069362000009E-02  1.908691999995E-02  3.960567000008E-02  1.835906899997E-02
      58   1.043158000002E-01  4.103414000009E-02  1.949608599994E-02  1.051225099999E-02  3.991008000009E-02  1.872278599995E-02  3.883715000007E-02  1.800251899997E-02
