       1   2.939165000045E-01  9.115828999974E-02  2.962417099978E-02  1.001459450004E-02  8.909502000036E-02  2.964482199981E-02  8.702345000034E-02  2.951007099983E-02
       2   2.876922000040E-01  9.171277999987E-02  3.175009799979E-02  1.175612060008E-02  8.946013000045E-02  3.146268899978E-02  8.717823000040E-02  3.102364499981E-02
       3   2.814009000036E-01  9.175402999991E-02  3.339233699984E-02  1.325801630009E-02  8.929969000044E-02  3.279681899982E-02  8.689407000040E-02  3.212645899983E-02
       4   2.749433000033E-01  9.128300999991E-02  3.455182099986E-02  1.447303890009E-02  8.873370000041E-02  3.373511999984E-02  8.621686000038E-02  3.284536599985E-02
       5   2.685137000030E-01  9.049144999991E-02  3.534432499987E-02  1.543296170009E-02  8.782409000038E-02  3.430031699985E-02  8.526751000036E-02  3.327483499985E-02
       6   2.620533000028E-01  8.935510999991E-02  3.576303299987E-02  1.612016390008E-02  8.667022000036E-02  3.459802399986E-02  8.408441000034E-02  3.344591899986E-02
       7   2.557304000025E-01  8.807041999991E-02  3.596208199987E-02  1.662983420007E-02  8.536496000034E-02  3.467565199986E-02  8.278289000033E-02  3.344762499986E-02
       8   2.495014000023E-01  8.663803999992E-02  3.593904999987E-02  1.694267720007E-02  8.393844000032E-02  3.458055399986E-02  8.132525000032E-02  3.325343699986E-02
       9   2.434229000022E-01  8.510802999994E-02  3.576938899987E-02  1.713711310006E-02  8.238580000031E-02  3.431426399985E-02  7.980392000031E-02  3.295116399986E-02
      10   2.373755000021E-01  8.344200999996E-02  3.541820299986E-02  1.716783850006E-02  8.075935000030E-02  3.393718699985E-02  7.819286000031E-02  3.255064799986E-02
      11   2.315119000020E-01  8.174452999998E-02  3.498144099986E-02  1.712404490006E-02  7.908206000030E-02  3.348112799985E-02  7.651696000031E-02  3.204376799986E-02
      12   2.256846000019E-01  8.000234000000E-02  3.447997199986E-02  1.702195820005E-02  7.733912000030E-02  3.292581599984E-02  7.484242000030E-02  3.151636199987E-02
