       1   3.149509000048E-01  1.016648699988E-01  3.361114899985E-02  1.137598950010E-02  1.064323999995E-01  3.759379599995E-02  1.111620399999E-01  4.172539800009E-02
       2   3.299693000049E-01  1.139641299987E-01  4.106150299997E-02  1.539252730017E-02  1.189488399995E-01  4.549265200012E-02  1.239052199999E-01  5.006698200024E-02
       3   3.448931000048E-01  1.267554299988E-01  4.929446900000E-02  2.017449150003E-02  1.319564699997E-01  5.416740500019E-02  1.371076700002E-01  5.915722700032E-02
       4   3.597698000047E-01  1.400241399994E-01  5.829295399995E-02  2.573927979988E-02  1.454046000001E-01  6.357537200016E-02  1.507177000004E-01  6.895312600018E-02
       5   3.745640000047E-01  1.536976599999E-01  6.800851399973E-02  3.208919379978E-02  1.592340400004E-01  7.367850399994E-02  1.646426800007E-01  7.936429000002E-02
       6   3.892501000048E-01  1.677307500003E-01  7.840827699949E-02  3.922479869988E-02  1.733490400007E-01  8.437470599979E-02  1.787708600009E-01  9.028678199991E-02
       7   4.037013000049E-01  1.819626900006E-01  8.934652499932E-02  4.704239490000E-02  1.875727400009E-01  9.552208799969E-02  1.929831000010E-01  1.015991999998E-01
       8   4.177638000051E-01  1.962110000009E-01  1.006879679992E-01  5.547180320012E-02  2.017993100010E-01  1.070176549996E-01  2.072405700012E-01  1.132884849998E-01
       9   4.314475000053E-01  2.104347900010E-01  1.123386429991E-01  6.440158230014E-02  2.160402400012E-01  1.188494979996E-01  2.214898900013E-01  1.252428669998E-01
      10   4.449052000055E-01  2.247126400011E-01  1.243392639991E-01  7.386393039985E-02  2.303100300013E-01  1.309517749996E-01  2.356549400014E-01  1.373774259998E-01
      11   4.581799000058E-01  2.390101500011E-01  1.365785109991E-01  8.370837749963E-02  2.444857200013E-01  1.432025699996E-01  2.497393900015E-01  1.496441009999E-01
      12   4.709616000060E-01  2.530712800011E-01  1.488970379992E-01  9.385173879948E-02  2.584464500013E-01  1.555264269997E-01  2.635423400014E-01  1.618598899999E-01
