       1   2.531445000023E-01  6.485252500032E-02  1.680766124993E-02  4.405196312499E-03  6.563068000043E-02  1.740662999995E-02  6.640279500049E-02  1.800771799997E-02
       2   2.562228500025E-01  6.719573750019E-02  1.801540362485E-02  4.932505193724E-03  6.797764250034E-02  1.863036662491E-02  6.875264500041E-02  1.924798899995E-02
       3   2.592854000026E-01  6.955203500012E-02  1.925566399982E-02  5.490899037458E-03  7.033557000029E-02  1.988643599990E-02  7.110285000036E-02  2.051105924995E-02
       4   2.623138000027E-01  7.191724000007E-02  2.052831099982E-02  6.081257499950E-03  7.269158750026E-02  2.116507362491E-02  7.345752500033E-02  2.180360349996E-02
       5   2.652927000027E-01  7.426885500004E-02  2.181798299984E-02  6.695706412446E-03  7.504200250024E-02  2.246864612492E-02  7.580226750031E-02  2.311385037497E-02
       6   2.682316500027E-01  7.662454250003E-02  2.313746212486E-02  7.341917956194E-03  7.739112750023E-02  2.379408837493E-02  7.814020000030E-02  2.444525749997E-02
       7   2.711395000026E-01  7.897346500001E-02  2.447445624988E-02  8.011877762455E-03  7.972780750022E-02  2.513621312494E-02  8.044275500029E-02  2.577388774998E-02
       8   2.739753500025E-01  8.130198250000E-02  2.582676837491E-02  8.706641406238E-03  8.202159250021E-02  2.647425987495E-02  8.274890500028E-02  2.712604474999E-02
       9   2.766876500025E-01  8.356346249999E-02  2.716440012493E-02  9.409613756263E-03  8.429323750020E-02  2.782429362496E-02  8.502267250027E-02  2.848754012499E-02
      10   2.794285500024E-01  8.585220249998E-02  2.852948737495E-02  1.013666175628E-02  8.658614500019E-02  2.920218424997E-02  8.727661000027E-02  2.984477725000E-02
      11   2.821688000023E-01  8.815497999997E-02  2.992209574997E-02  1.089307502505E-02  8.884804500019E-02  3.057251899998E-02  8.952530250026E-02  3.121532462500E-02
      12   2.847797500022E-01  9.037896249995E-02  3.128806637499E-02  1.164868020631E-02  9.105748500018E-02  3.193747900000E-02  9.173218750025E-02  3.258777612503E-02
